"time_value","geo_value_fullname","fips","value"
2023-02-04,"Maryland","24",64
2023-02-04,"Massachusetts","25",66
2023-02-04,"Michigan","26",86
2023-02-04,"Minnesota","27",39
2023-02-04,"Mississippi","28",34
2023-02-04,"Missouri","29",44
2023-02-04,"Montana","30",4
2023-02-04,"Nebraska","31",11
2023-02-04,"Nevada","32",11
2023-02-04,"New Hampshire","33",16
2023-02-04,"New Jersey","34",70
2023-02-04,"New Mexico","35",15
2023-02-04,"North Carolina","37",107
2023-02-04,"North Dakota","38",1
2023-02-04,"Ohio","39",99
2023-02-04,"Oklahoma","40",45
2023-02-04,"Oregon","41",27
2023-02-04,"Pennsylvania","42",147
2023-02-04,"Rhode Island","44",7
2023-02-04,"South Carolina","45",63
2023-02-04,"South Dakota","46",7
2023-02-04,"Tennessee","47",93
2023-02-04,"Texas","48",190
2023-02-04,"Utah","49",7
2023-02-04,"Vermont","50",8
2023-02-04,"Virginia","51",114
2023-02-04,"Washington","53",41
2023-02-04,"West Virginia","54",35
2023-02-04,"Wisconsin","55",38
2023-02-04,"Wyoming","56",7
2023-02-04,"New York","36",185
2023-02-04,"US","US",2642
2023-02-11,"Alabama","01",32
2023-02-11,"Alaska","02",6
2023-02-11,"Arizona","04",29
2023-02-11,"Arkansas","05",23
2023-02-11,"California","06",183
2023-02-11,"Colorado","08",21
2023-02-11,"Connecticut","09",24
2023-02-11,"Delaware","10",12
2023-02-11,"District of Columbia","11",7
2023-02-11,"Florida","12",172
2023-02-11,"Georgia","13",68
2023-02-11,"Hawaii","15",3
2023-02-11,"Idaho","16",6
2023-02-11,"Illinois","17",52
2023-02-11,"Indiana","18",43
2023-02-11,"Iowa","19",18
2023-02-11,"Kansas","20",19
2023-02-11,"Kentucky","21",61
2023-02-11,"Louisiana","22",37
2023-02-11,"Maine","23",14
2023-02-11,"Maryland","24",60
2023-02-11,"Massachusetts","25",60
2023-02-11,"Michigan","26",72
2023-02-11,"Minnesota","27",32
2023-02-11,"Mississippi","28",22
2023-02-11,"Missouri","29",56
2023-02-11,"Montana","30",4
2023-02-11,"Nebraska","31",12
2023-02-11,"Nevada","32",12
2023-02-11,"New Hampshire","33",11
2023-02-11,"New Jersey","34",86
2023-02-11,"New Mexico","35",15
2023-02-11,"North Carolina","37",102
2023-02-11,"North Dakota","38",4
2023-02-11,"Ohio","39",105
2023-02-11,"Oklahoma","40",53
2023-02-11,"Oregon","41",23
2023-02-11,"Pennsylvania","42",119
2023-02-11,"Rhode Island","44",9
2023-02-11,"South Carolina","45",60
2023-02-11,"South Dakota","46",9
2023-02-11,"Tennessee","47",68
2023-02-11,"Texas","48",169
2023-02-11,"Utah","49",4
2023-02-11,"Vermont","50",9
2023-02-11,"Virginia","51",62
2023-02-11,"Washington","53",51
2023-02-11,"West Virginia","54",26
2023-02-11,"Wisconsin","55",35
2023-02-11,"Wyoming","56",2
2023-02-11,"New York","36",165
2023-02-11,"US","US",2347
2023-02-18,"Alabama","01",43
2023-02-18,"Alaska","02",5
2023-02-18,"Arizona","04",26
2023-02-18,"Arkansas","05",24
2023-02-18,"California","06",182
2023-02-18,"Colorado","08",19
2023-02-18,"Connecticut","09",28
2023-02-18,"Delaware","10",14
2023-02-18,"District of Columbia","11",3
2023-02-18,"Florida","12",151
2023-02-18,"Georgia","13",53
2023-02-18,"Hawaii","15",4
2023-02-18,"Idaho","16",5
2023-02-18,"Illinois","17",43
2023-02-18,"Indiana","18",39
2023-02-18,"Iowa","19",30
2023-02-18,"Kansas","20",15
2023-02-18,"Kentucky","21",55
2023-02-18,"Louisiana","22",31
2023-02-18,"Maine","23",11
2023-02-18,"Maryland","24",45
2023-02-18,"Massachusetts","25",50
2023-02-18,"Michigan","26",69
2023-02-18,"Minnesota","27",43
2023-02-18,"Mississippi","28",34
2023-02-18,"Missouri","29",31
2023-02-18,"Montana","30",5
2023-02-18,"Nebraska","31",12
2023-02-18,"Nevada","32",10
2023-02-18,"New Hampshire","33",18
2023-02-18,"New Jersey","34",67
2023-02-18,"New Mexico","35",11
2023-02-18,"North Carolina","37",67
2023-02-18,"North Dakota","38",5
2023-02-18,"Ohio","39",57
2023-02-18,"Oklahoma","40",30
2023-02-18,"Oregon","41",25
2023-02-18,"Pennsylvania","42",114
2023-02-18,"Rhode Island","44",6
2023-02-18,"South Carolina","45",48
2023-02-18,"South Dakota","46",8
2023-02-18,"Tennessee","47",60
2023-02-18,"Texas","48",150
2023-02-18,"Utah","49",6
2023-02-18,"Vermont","50",12
2023-02-18,"Virginia","51",71
2023-02-18,"Washington","53",46
2023-02-18,"West Virginia","54",31
2023-02-18,"Wisconsin","55",31
2023-02-18,"Wyoming","56",4
2023-02-18,"New York","36",154
2023-02-18,"US","US",2101
2023-02-25,"Alabama","01",51
2023-02-25,"Alaska","02",2
2023-02-25,"Arizona","04",33
2023-02-25,"Arkansas","05",25
2023-02-25,"California","06",195
2023-02-25,"Colorado","08",21
2023-02-25,"Connecticut","09",22
2023-02-25,"Delaware","10",4
2023-02-25,"District of Columbia","11",4
2023-02-25,"Florida","12",157
2023-02-25,"Georgia","13",67
2023-02-25,"Hawaii","15",4
2023-02-25,"Idaho","16",8
2023-02-25,"Illinois","17",69
2023-02-25,"Indiana","18",40
2023-02-25,"Iowa","19",18
2023-02-25,"Kansas","20",20
2023-02-25,"Kentucky","21",51
2023-02-25,"Louisiana","22",24
2023-02-25,"Maine","23",10
2023-02-25,"Maryland","24",48
2023-02-25,"Massachusetts","25",60
2023-02-25,"Michigan","26",69
2023-02-25,"Minnesota","27",47
2023-02-25,"Mississippi","28",29
2023-02-25,"Missouri","29",35
2023-02-25,"Montana","30",5
2023-02-25,"Nebraska","31",17
2023-02-25,"Nevada","32",8
2023-02-25,"New Hampshire","33",7
2023-02-25,"New Jersey","34",76
2023-02-25,"New Mexico","35",10
2023-02-25,"North Carolina","37",72
2023-02-25,"North Dakota","38",7
2023-02-25,"Ohio","39",83
2023-02-25,"Oklahoma","40",41
2023-02-25,"Oregon","41",20
2023-02-25,"Pennsylvania","42",109
2023-02-25,"Rhode Island","44",8
2023-02-25,"South Carolina","45",40
2023-02-25,"South Dakota","46",11
2023-02-25,"Tennessee","47",58
2023-02-25,"Texas","48",142
2023-02-25,"Utah","49",8
2023-02-25,"Vermont","50",4
2023-02-25,"Virginia","51",61
2023-02-25,"Washington","53",47
2023-02-25,"West Virginia","54",27
2023-02-25,"Wisconsin","55",44
2023-02-25,"Wyoming","56",4
2023-02-25,"New York","36",132
2023-02-25,"US","US",2154
2023-03-04,"Alabama","01",21
2023-03-04,"Alaska","02",2
2023-03-04,"Arizona","04",33
2023-03-04,"Arkansas","05",11
2023-03-04,"California","06",202
2023-03-04,"Colorado","08",27
2023-03-04,"Connecticut","09",22
2023-03-04,"Delaware","10",6
2023-03-04,"District of Columbia","11",1
2023-03-04,"Florida","12",121
2023-03-04,"Georgia","13",41
2023-03-04,"Hawaii","15",5
2023-03-04,"Idaho","16",9
2023-03-04,"Illinois","17",70
2023-03-04,"Indiana","18",38
2023-03-04,"Iowa","19",22
2023-03-04,"Kansas","20",22
2023-03-04,"Kentucky","21",53
2023-03-04,"Louisiana","22",29
2023-03-04,"Maine","23",13
2023-03-04,"Maryland","24",51
2023-03-04,"Massachusetts","25",37
2023-03-04,"Michigan","26",81
2023-03-04,"Minnesota","27",53
2023-03-04,"Mississippi","28",25
2023-03-04,"Missouri","29",34
2023-03-04,"Montana","30",5
2023-03-04,"Nebraska","31",8
2023-03-04,"Nevada","32",19
2023-03-04,"New Hampshire","33",9
2023-03-04,"New Jersey","34",50
2023-03-04,"New Mexico","35",9
2023-03-04,"North Carolina","37",69
2023-03-04,"North Dakota","38",8
2023-03-04,"Ohio","39",95
2023-03-04,"Oklahoma","40",39
2023-03-04,"Oregon","41",37
2023-03-04,"Pennsylvania","42",115
2023-03-04,"Rhode Island","44",8
2023-03-04,"South Carolina","45",34
2023-03-04,"South Dakota","46",9
2023-03-04,"Tennessee","47",58
2023-03-04,"Texas","48",121
2023-03-04,"Utah","49",12
2023-03-04,"Vermont","50",3
2023-03-04,"Virginia","51",42
2023-03-04,"Washington","53",38
2023-03-04,"West Virginia","54",18
2023-03-04,"Wisconsin","55",34
2023-03-04,"Wyoming","56",5
2023-03-04,"New York","36",126
2023-03-04,"US","US",2000
2023-03-11,"Alabama","01",30
2023-03-11,"Alaska","02",2
2023-03-11,"Arizona","04",34
2023-03-11,"Arkansas","05",17
2023-03-11,"California","06",203
2023-03-11,"Colorado","08",25
2023-03-11,"Connecticut","09",16
2023-03-11,"Delaware","10",12
2023-03-11,"District of Columbia","11",4
2023-03-11,"Florida","12",104
2023-03-11,"Georgia","13",44
2023-03-11,"Hawaii","15",0
2023-03-11,"Idaho","16",9
2023-03-11,"Illinois","17",63
2023-03-11,"Indiana","18",37
2023-03-11,"Iowa","19",19
2023-03-11,"Kansas","20",30
2023-03-11,"Kentucky","21",42
2023-03-11,"Louisiana","22",23
2023-03-11,"Maine","23",16
2023-03-11,"Maryland","24",40
2023-03-11,"Massachusetts","25",33
2023-03-11,"Michigan","26",78
2023-03-11,"Minnesota","27",46
2023-03-11,"Mississippi","28",22
2023-03-11,"Missouri","29",38
2023-03-11,"Montana","30",10
2023-03-11,"Nebraska","31",12
2023-03-11,"Nevada","32",13
2023-03-11,"New Hampshire","33",10
2023-03-11,"New Jersey","34",37
2023-03-11,"New Mexico","35",14
2023-03-11,"North Carolina","37",63
2023-03-11,"North Dakota","38",6
2023-03-11,"Ohio","39",93
2023-03-11,"Oklahoma","40",29
2023-03-11,"Oregon","41",20
2023-03-11,"Pennsylvania","42",94
2023-03-11,"Rhode Island","44",4
2023-03-11,"South Carolina","45",24
2023-03-11,"South Dakota","46",7
2023-03-11,"Tennessee","47",40
2023-03-11,"Texas","48",115
2023-03-11,"Utah","49",9
2023-03-11,"Vermont","50",5
2023-03-11,"Virginia","51",50
2023-03-11,"Washington","53",34
2023-03-11,"West Virginia","54",18
2023-03-11,"Wisconsin","55",26
2023-03-11,"Wyoming","56",5
2023-03-11,"New York","36",124
2023-03-11,"US","US",1849
2023-03-18,"Alabama","01",22
2023-03-18,"Alaska","02",3
2023-03-18,"Arizona","04",38
2023-03-18,"Arkansas","05",13
2023-03-18,"California","06",155
2023-03-18,"Colorado","08",24
2023-03-18,"Connecticut","09",22
2023-03-18,"Delaware","10",3
2023-03-18,"District of Columbia","11",1
2023-03-18,"Florida","12",102
2023-03-18,"Georgia","13",41
2023-03-18,"Hawaii","15",3
2023-03-18,"Idaho","16",17
2023-03-18,"Illinois","17",63
2023-03-18,"Indiana","18",49
2023-03-18,"Iowa","19",29
2023-03-18,"Kansas","20",18
2023-03-18,"Kentucky","21",34
2023-03-18,"Louisiana","22",18
2023-03-18,"Maine","23",15
2023-03-18,"Maryland","24",29
2023-03-18,"Massachusetts","25",29
2023-03-18,"Michigan","26",74
2023-03-18,"Minnesota","27",45
2023-03-18,"Mississippi","28",13
2023-03-18,"Missouri","29",36
2023-03-18,"Montana","30",9
2023-03-18,"Nebraska","31",9
2023-03-18,"Nevada","32",14
2023-03-18,"New Hampshire","33",3
2023-03-18,"New Jersey","34",59
2023-03-18,"New Mexico","35",13
2023-03-18,"North Carolina","37",61
2023-03-18,"North Dakota","38",8
2023-03-18,"Ohio","39",74
2023-03-18,"Oklahoma","40",34
2023-03-18,"Oregon","41",27
2023-03-18,"Pennsylvania","42",96
2023-03-18,"Rhode Island","44",5
2023-03-18,"South Carolina","45",31
2023-03-18,"South Dakota","46",7
2023-03-18,"Tennessee","47",43
2023-03-18,"Texas","48",112
2023-03-18,"Utah","49",9
2023-03-18,"Vermont","50",8
2023-03-18,"Virginia","51",30
2023-03-18,"Washington","53",38
2023-03-18,"West Virginia","54",26
2023-03-18,"Wisconsin","55",43
2023-03-18,"Wyoming","56",3
2023-03-18,"New York","36",103
2023-03-18,"US","US",1761
2023-03-25,"Alabama","01",27
2023-03-25,"Alaska","02",1
2023-03-25,"Arizona","04",29
2023-03-25,"Arkansas","05",12
2023-03-25,"California","06",134
2023-03-25,"Colorado","08",24
2023-03-25,"Connecticut","09",15
2023-03-25,"Delaware","10",10
2023-03-25,"District of Columbia","11",2
2023-03-25,"Florida","12",95
2023-03-25,"Georgia","13",48
2023-03-25,"Hawaii","15",6
2023-03-25,"Idaho","16",16
2023-03-25,"Illinois","17",66
2023-03-25,"Indiana","18",38
2023-03-25,"Iowa","19",21
2023-03-25,"Kansas","20",24
2023-03-25,"Kentucky","21",49
2023-03-25,"Louisiana","22",22
2023-03-25,"Maine","23",18
2023-03-25,"Maryland","24",24
2023-03-25,"Massachusetts","25",37
2023-03-25,"Michigan","26",59
2023-03-25,"Minnesota","27",37
2023-03-25,"Mississippi","28",21
2023-03-25,"Missouri","29",42
2023-03-25,"Montana","30",7
2023-03-25,"Nebraska","31",26
2023-03-25,"Nevada","32",10
2023-03-25,"New Hampshire","33",4
2023-03-25,"New Jersey","34",36
2023-03-25,"New Mexico","35",17
2023-03-25,"North Carolina","37",50
2023-03-25,"North Dakota","38",1
2023-03-25,"Ohio","39",77
2023-03-25,"Oklahoma","40",35
2023-03-25,"Oregon","41",19
2023-03-25,"Pennsylvania","42",87
2023-03-25,"Rhode Island","44",5
2023-03-25,"South Carolina","45",32
2023-03-25,"South Dakota","46",7
2023-03-25,"Tennessee","47",56
2023-03-25,"Texas","48",88
2023-03-25,"Utah","49",9
2023-03-25,"Vermont","50",0
2023-03-25,"Virginia","51",37
2023-03-25,"Washington","53",40
2023-03-25,"West Virginia","54",19
2023-03-25,"Wisconsin","55",40
2023-03-25,"Wyoming","56",4
2023-03-25,"New York","36",85
2023-03-25,"US","US",1668
2023-04-01,"Alabama","01",24
2023-04-01,"Alaska","02",0
2023-04-01,"Arizona","04",32
2023-04-01,"Arkansas","05",7
2023-04-01,"California","06",129
2023-04-01,"Colorado","08",30
2023-04-01,"Connecticut","09",9
2023-04-01,"Delaware","10",7
2023-04-01,"District of Columbia","11",2
2023-04-01,"Florida","12",94
2023-04-01,"Georgia","13",39
2023-04-01,"Hawaii","15",4
2023-04-01,"Idaho","16",5
2023-04-01,"Illinois","17",63
2023-04-01,"Indiana","18",32
2023-04-01,"Iowa","19",12
2023-04-01,"Kansas","20",8
2023-04-01,"Kentucky","21",35
2023-04-01,"Louisiana","22",14
2023-04-01,"Maine","23",6
2023-04-01,"Maryland","24",30
2023-04-01,"Massachusetts","25",21
2023-04-01,"Michigan","26",60
2023-04-01,"Minnesota","27",29
2023-04-01,"Mississippi","28",16
2023-04-01,"Missouri","29",26
2023-04-01,"Montana","30",3
2023-04-01,"Nebraska","31",12
2023-04-01,"Nevada","32",11
2023-04-01,"New Hampshire","33",7
2023-04-01,"New Jersey","34",23
2023-04-01,"New Mexico","35",11
2023-04-01,"North Carolina","37",40
2023-04-01,"North Dakota","38",2
2023-04-01,"Ohio","39",90
2023-04-01,"Oklahoma","40",35
2023-04-01,"Oregon","41",34
2023-04-01,"Pennsylvania","42",75
2023-04-01,"Rhode Island","44",5
2023-04-01,"South Carolina","45",21
2023-04-01,"South Dakota","46",1
2023-04-01,"Tennessee","47",34
2023-04-01,"Texas","48",77
2023-04-01,"Utah","49",8
2023-04-01,"Vermont","50",5
2023-04-01,"Virginia","51",26
2023-04-01,"Washington","53",46
2023-04-01,"West Virginia","54",20
2023-04-01,"Wisconsin","55",27
2023-04-01,"Wyoming","56",2
2023-04-01,"New York","36",100
2023-04-01,"US","US",1449
2023-04-08,"Alabama","01",25
2023-04-08,"Alaska","02",0
2023-04-08,"Arizona","04",25
2023-04-08,"Arkansas","05",7
2023-04-08,"California","06",122
2023-04-08,"Colorado","08",27
2023-04-08,"Connecticut","09",10
2023-04-08,"Delaware","10",6
2023-04-08,"District of Columbia","11",1
2023-04-08,"Florida","12",80
2023-04-08,"Georgia","13",32
2023-04-08,"Hawaii","15",2
2023-04-08,"Idaho","16",4
2023-04-08,"Illinois","17",54
2023-04-08,"Indiana","18",26
2023-04-08,"Iowa","19",25
2023-04-08,"Kansas","20",16
2023-04-08,"Kentucky","21",28
2023-04-08,"Louisiana","22",17
2023-04-08,"Maine","23",8
2023-04-08,"Maryland","24",20
2023-04-08,"Massachusetts","25",22
2023-04-08,"Michigan","26",61
2023-04-08,"Minnesota","27",41
2023-04-08,"Mississippi","28",19
2023-04-08,"Missouri","29",36
2023-04-08,"Montana","30",5
2023-04-08,"Nebraska","31",18
2023-04-08,"Nevada","32",8
2023-04-08,"New Hampshire","33",5
2023-04-08,"New Jersey","34",34
2023-04-08,"New Mexico","35",13
2023-04-08,"North Carolina","37",39
2023-04-08,"North Dakota","38",7
2023-04-08,"Ohio","39",63
2023-04-08,"Oklahoma","40",16
2023-04-08,"Oregon","41",23
2023-04-08,"Pennsylvania","42",71
2023-04-08,"Rhode Island","44",4
2023-04-08,"South Carolina","45",19
2023-04-08,"South Dakota","46",5
2023-04-08,"Tennessee","47",46
2023-04-08,"Texas","48",76
2023-04-08,"Utah","49",4
2023-04-08,"Vermont","50",1
2023-04-08,"Virginia","51",35
2023-04-08,"Washington","53",46
2023-04-08,"West Virginia","54",13
2023-04-08,"Wisconsin","55",36
2023-04-08,"Wyoming","56",3
2023-04-08,"New York","36",69
2023-04-08,"US","US",1373
2023-04-15,"Alabama","01",13
2023-04-15,"Alaska","02",3
2023-04-15,"Arizona","04",27
2023-04-15,"Arkansas","05",11
2023-04-15,"California","06",118
2023-04-15,"Colorado","08",23
2023-04-15,"Connecticut","09",7
2023-04-15,"Delaware","10",2
2023-04-15,"District of Columbia","11",1
2023-04-15,"Florida","12",87
2023-04-15,"Georgia","13",20
2023-04-15,"Hawaii","15",8
2023-04-15,"Idaho","16",4
2023-04-15,"Illinois","17",48
2023-04-15,"Indiana","18",29
2023-04-15,"Iowa","19",16
2023-04-15,"Kansas","20",7
2023-04-15,"Kentucky","21",32
2023-04-15,"Louisiana","22",12
2023-04-15,"Maine","23",11
2023-04-15,"Maryland","24",23
2023-04-15,"Massachusetts","25",21
2023-04-15,"Michigan","26",38
2023-04-15,"Minnesota","27",30
2023-04-15,"Mississippi","28",17
2023-04-15,"Missouri","29",29
2023-04-15,"Montana","30",5
2023-04-15,"Nebraska","31",17
2023-04-15,"Nevada","32",15
2023-04-15,"New Hampshire","33",5
2023-04-15,"New Jersey","34",22
2023-04-15,"New Mexico","35",16
2023-04-15,"North Carolina","37",32
2023-04-15,"North Dakota","38",1
2023-04-15,"Ohio","39",71
2023-04-15,"Oklahoma","40",21
2023-04-15,"Oregon","41",14
2023-04-15,"Pennsylvania","42",64
2023-04-15,"Rhode Island","44",4
2023-04-15,"South Carolina","45",13
2023-04-15,"South Dakota","46",5
2023-04-15,"Tennessee","47",35
2023-04-15,"Texas","48",80
2023-04-15,"Utah","49",2
2023-04-15,"Vermont","50",10
2023-04-15,"Virginia","51",22
2023-04-15,"Washington","53",33
2023-04-15,"West Virginia","54",7
2023-04-15,"Wisconsin","55",29
2023-04-15,"Wyoming","56",3
2023-04-15,"New York","36",54
2023-04-15,"US","US",1217
2023-04-22,"Alabama","01",13
2023-04-22,"Alaska","02",2
2023-04-22,"Arizona","04",31
2023-04-22,"Arkansas","05",10
2023-04-22,"California","06",128
2023-04-22,"Colorado","08",19
2023-04-22,"Connecticut","09",11
2023-04-22,"Delaware","10",8
2023-04-22,"District of Columbia","11",2
2023-04-22,"Florida","12",70
2023-04-22,"Georgia","13",35
2023-04-22,"Hawaii","15",7
2023-04-22,"Idaho","16",5
2023-04-22,"Illinois","17",56
2023-04-22,"Indiana","18",33
2023-04-22,"Iowa","19",18
2023-04-22,"Kansas","20",13
2023-04-22,"Kentucky","21",29
2023-04-22,"Louisiana","22",18
2023-04-22,"Maine","23",7
2023-04-22,"Maryland","24",17
2023-04-22,"Massachusetts","25",15
2023-04-22,"Michigan","26",54
2023-04-22,"Minnesota","27",27
2023-04-22,"Mississippi","28",14
2023-04-22,"Missouri","29",21
2023-04-22,"Montana","30",3
2023-04-22,"Nebraska","31",7
2023-04-22,"Nevada","32",14
2023-04-22,"New Hampshire","33",7
2023-04-22,"New Jersey","34",12
2023-04-22,"New Mexico","35",14
2023-04-22,"North Carolina","37",36
2023-04-22,"North Dakota","38",3
2023-04-22,"Ohio","39",56
2023-04-22,"Oklahoma","40",14
2023-04-22,"Oregon","41",15
2023-04-22,"Pennsylvania","42",44
2023-04-22,"Rhode Island","44",4
2023-04-22,"South Carolina","45",14
2023-04-22,"South Dakota","46",10
2023-04-22,"Tennessee","47",35
2023-04-22,"Texas","48",87
2023-04-22,"Utah","49",6
2023-04-22,"Vermont","50",3
2023-04-22,"Virginia","51",30
2023-04-22,"Washington","53",27
2023-04-22,"West Virginia","54",7
2023-04-22,"Wisconsin","55",25
2023-04-22,"Wyoming","56",2
2023-04-22,"New York","36",59
2023-04-22,"US","US",1197
2023-04-29,"Alabama","01",16
2023-04-29,"Alaska","02",2
2023-04-29,"Arizona","04",30
2023-04-29,"Arkansas","05",12
2023-04-29,"California","06",98
2023-04-29,"Colorado","08",18
2023-04-29,"Connecticut","09",7
2023-04-29,"Delaware","10",4
2023-04-29,"District of Columbia","11",2
2023-04-29,"Florida","12",78
2023-04-29,"Georgia","13",24
2023-04-29,"Hawaii","15",4
2023-04-29,"Idaho","16",5
2023-04-29,"Illinois","17",31
2023-04-29,"Indiana","18",16
2023-04-29,"Iowa","19",9
2023-04-29,"Kansas","20",8
2023-04-29,"Kentucky","21",31
2023-04-29,"Louisiana","22",10
2023-04-29,"Maine","23",5
2023-04-29,"Maryland","24",16
2023-04-29,"Massachusetts","25",13
2023-04-29,"Michigan","26",50
2023-04-29,"Minnesota","27",20
2023-04-29,"Mississippi","28",16
2023-04-29,"Missouri","29",18
2023-04-29,"Montana","30",4
2023-04-29,"Nebraska","31",16
2023-04-29,"Nevada","32",7
2023-04-29,"New Hampshire","33",5
2023-04-29,"New Jersey","34",20
2023-04-29,"New Mexico","35",13
2023-04-29,"North Carolina","37",37
2023-04-29,"North Dakota","38",2
2023-04-29,"Ohio","39",58
2023-04-29,"Oklahoma","40",13
2023-04-29,"Oregon","41",14
2023-04-29,"Pennsylvania","42",36
2023-04-29,"Rhode Island","44",3
2023-04-29,"South Carolina","45",22
2023-04-29,"South Dakota","46",0
2023-04-29,"Tennessee","47",28
2023-04-29,"Texas","48",64
2023-04-29,"Utah","49",7
2023-04-29,"Vermont","50",3
2023-04-29,"Virginia","51",26
2023-04-29,"Washington","53",25
2023-04-29,"West Virginia","54",12
2023-04-29,"Wisconsin","55",17
2023-04-29,"Wyoming","56",2
2023-04-29,"New York","36",51
2023-04-29,"US","US",1028
2023-05-06,"Alabama","01",15
2023-05-06,"Alaska","02",1
2023-05-06,"Arizona","04",33
2023-05-06,"Arkansas","05",13
2023-05-06,"California","06",84
2023-05-06,"Colorado","08",18
2023-05-06,"Connecticut","09",3
2023-05-06,"Delaware","10",2
2023-05-06,"District of Columbia","11",0
2023-05-06,"Florida","12",73
2023-05-06,"Georgia","13",24
2023-05-06,"Hawaii","15",7
2023-05-06,"Idaho","16",2
2023-05-06,"Illinois","17",27
2023-05-06,"Indiana","18",18
2023-05-06,"Iowa","19",7
2023-05-06,"Kansas","20",13
2023-05-06,"Kentucky","21",29
2023-05-06,"Louisiana","22",13
2023-05-06,"Maine","23",4
2023-05-06,"Maryland","24",14
2023-05-06,"Massachusetts","25",13
2023-05-06,"Michigan","26",41
2023-05-06,"Minnesota","27",22
2023-05-06,"Mississippi","28",16
2023-05-06,"Missouri","29",17
2023-05-06,"Montana","30",6
2023-05-06,"Nebraska","31",7
2023-05-06,"Nevada","32",13
2023-05-06,"New Hampshire","33",7
2023-05-06,"New Jersey","34",17
2023-05-06,"New Mexico","35",8
2023-05-06,"North Carolina","37",29
2023-05-06,"North Dakota","38",6
2023-05-06,"Ohio","39",40
2023-05-06,"Oklahoma","40",12
2023-05-06,"Oregon","41",19
2023-05-06,"Pennsylvania","42",34
2023-05-06,"Rhode Island","44",3
2023-05-06,"South Carolina","45",18
2023-05-06,"South Dakota","46",0
2023-05-06,"Tennessee","47",27
2023-05-06,"Texas","48",56
2023-05-06,"Utah","49",4
2023-05-06,"Vermont","50",4
2023-05-06,"Virginia","51",16
2023-05-06,"Washington","53",30
2023-05-06,"West Virginia","54",9
2023-05-06,"Wisconsin","55",19
2023-05-06,"Wyoming","56",3
2023-05-06,"New York","36",50
2023-05-06,"US","US",946
2023-05-13,"Alabama","01",16
2023-05-13,"Alaska","02",1
2023-05-13,"Arizona","04",21
2023-05-13,"Arkansas","05",5
2023-05-13,"California","06",97
2023-05-13,"Colorado","08",14
2023-05-13,"Connecticut","09",5
2023-05-13,"Delaware","10",2
2023-05-13,"District of Columbia","11",1
2023-05-13,"Florida","12",71
2023-05-13,"Georgia","13",20
2023-05-13,"Hawaii","15",4
2023-05-13,"Idaho","16",2
2023-05-13,"Illinois","17",26
2023-05-13,"Indiana","18",18
2023-05-13,"Iowa","19",9
2023-05-13,"Kansas","20",6
2023-05-13,"Kentucky","21",21
2023-05-13,"Louisiana","22",5
2023-05-13,"Maine","23",5
2023-05-13,"Maryland","24",9
2023-05-13,"Massachusetts","25",13
2023-05-13,"Michigan","26",41
2023-05-13,"Minnesota","27",22
2023-05-13,"Mississippi","28",7
2023-05-13,"Missouri","29",18
2023-05-13,"Montana","30",6
2023-05-13,"Nebraska","31",7
2023-05-13,"Nevada","32",6
2023-05-13,"New Hampshire","33",1
2023-05-13,"New Jersey","34",16
2023-05-13,"New Mexico","35",6
2023-05-13,"North Carolina","37",32
2023-05-13,"North Dakota","38",4
2023-05-13,"Ohio","39",33
2023-05-13,"Oklahoma","40",24
2023-05-13,"Oregon","41",8
2023-05-13,"Pennsylvania","42",33
2023-05-13,"Rhode Island","44",0
2023-05-13,"South Carolina","45",15
2023-05-13,"South Dakota","46",4
2023-05-13,"Tennessee","47",35
2023-05-13,"Texas","48",52
2023-05-13,"Utah","49",6
2023-05-13,"Vermont","50",1
2023-05-13,"Virginia","51",22
2023-05-13,"Washington","53",10
2023-05-13,"West Virginia","54",4
2023-05-13,"Wisconsin","55",15
2023-05-13,"Wyoming","56",2
2023-05-13,"New York","36",37
2023-05-13,"US","US",838
2023-05-20,"Alabama","01",11
2023-05-20,"Alaska","02",1
2023-05-20,"Arizona","04",22
2023-05-20,"Arkansas","05",14
2023-05-20,"California","06",64
2023-05-20,"Colorado","08",14
2023-05-20,"Connecticut","09",4
2023-05-20,"Delaware","10",2
2023-05-20,"District of Columbia","11",0
2023-05-20,"Florida","12",60
2023-05-20,"Georgia","13",20
2023-05-20,"Hawaii","15",2
2023-05-20,"Idaho","16",1
2023-05-20,"Illinois","17",21
2023-05-20,"Indiana","18",16
2023-05-20,"Iowa","19",13
2023-05-20,"Kansas","20",2
2023-05-20,"Kentucky","21",18
2023-05-20,"Louisiana","22",5
2023-05-20,"Maine","23",4
2023-05-20,"Maryland","24",8
2023-05-20,"Massachusetts","25",12
2023-05-20,"Michigan","26",35
2023-05-20,"Minnesota","27",22
2023-05-20,"Mississippi","28",5
2023-05-20,"Missouri","29",20
2023-05-20,"Montana","30",3
2023-05-20,"Nebraska","31",11
2023-05-20,"Nevada","32",7
2023-05-20,"New Hampshire","33",3
2023-05-20,"New Jersey","34",17
2023-05-20,"New Mexico","35",13
2023-05-20,"North Carolina","37",24
2023-05-20,"North Dakota","38",3
2023-05-20,"Ohio","39",42
2023-05-20,"Oklahoma","40",18
2023-05-20,"Oregon","41",12
2023-05-20,"Pennsylvania","42",31
2023-05-20,"Rhode Island","44",3
2023-05-20,"South Carolina","45",16
2023-05-20,"South Dakota","46",3
2023-05-20,"Tennessee","47",13
2023-05-20,"Texas","48",58
2023-05-20,"Utah","49",1
