"time_value","fips","geo_value_fullname","age_group","value"
2023-09-02,"10","Delaware","0-130",0
2023-09-02,"11","District of Columbia","0-130",0
2023-09-02,"12","Florida","0-130",172
2023-09-02,"13","Georgia","0-130",34
2023-09-02,"66","Guam","0-130",5
2023-09-02,"15","Hawaii","0-130",7
2023-09-02,"16","Idaho","0-130",0
2023-09-02,"17","Illinois","0-130",9
2023-09-02,"18","Indiana","0-130",6
2023-09-02,"19","Iowa","0-130",4
2023-09-02,"20","Kansas","0-130",3
2023-09-02,"21","Kentucky","0-130",10
2023-09-02,"22","Louisiana","0-130",14
2023-09-02,"23","Maine","0-130",0
2023-09-02,"24","Maryland","0-130",5
2023-09-02,"25","Massachusetts","0-130",17
2023-09-02,"26","Michigan","0-130",12
2023-09-02,"27","Minnesota","0-130",0
2023-09-02,"28","Mississippi","0-130",43
2023-09-02,"29","Missouri","0-130",6
2023-09-02,"30","Montana","0-130",0
2023-09-02,"31","Nebraska","0-130",2
2023-09-02,"32","Nevada","0-130",3
2023-09-02,"33","New Hampshire","0-130",4
2023-09-02,"34","New Jersey","0-130",10
2023-09-02,"35","New Mexico","0-130",2
2023-09-02,"36","New York","0-130",38
2023-09-02,"37","North Carolina","0-130",18
2023-09-02,"38","North Dakota","0-130",0
2023-09-02,"39","Ohio","0-130",13
2023-09-02,"40","Oklahoma","0-130",16
2023-09-02,"41","Oregon","0-130",2
2023-09-02,"42","Pennsylvania","0-130",42
2023-09-02,"72","Puerto Rico","0-130",59
2023-09-02,"44","Rhode Island","0-130",0
2023-09-02,"45","South Carolina","0-130",9
2023-09-02,"46","South Dakota","0-130",1
2023-09-02,"47","Tennessee","0-130",27
2023-09-02,"48","Texas","0-130",126
2023-09-02,"US","US","0-130",875
2023-09-02,"49","Utah","0-130",1
2023-09-02,"50","Vermont","0-130",0
2023-09-02,"78","Virgin Islands","0-130",0
2023-09-02,"51","Virginia","0-130",30
2023-09-02,"53","Washington","0-130",42
2023-09-02,"54","West Virginia","0-130",1
2023-09-02,"55","Wisconsin","0-130",2
2023-09-02,"56","Wyoming","0-130",0
2023-09-09,"01","Alabama","0-130",5
2023-09-09,"02","Alaska","0-130",2
2023-09-09,"60","American Samoa","0-130",0
2023-09-09,"04","Arizona","0-130",8
2023-09-09,"05","Arkansas","0-130",8
2023-09-09,"06","California","0-130",42
2023-09-09,"08","Colorado","0-130",7
2023-09-09,"09","Connecticut","0-130",1
2023-09-09,"10","Delaware","0-130",0
2023-09-09,"11","District of Columbia","0-130",1
2023-09-09,"12","Florida","0-130",150
2023-09-09,"13","Georgia","0-130",21
2023-09-09,"66","Guam","0-130",2
2023-09-09,"15","Hawaii","0-130",5
2023-09-09,"16","Idaho","0-130",2
2023-09-09,"17","Illinois","0-130",15
2023-09-09,"18","Indiana","0-130",5
2023-09-09,"19","Iowa","0-130",1
2023-09-09,"20","Kansas","0-130",6
2023-09-09,"21","Kentucky","0-130",19
2023-09-09,"22","Louisiana","0-130",11
2023-09-09,"23","Maine","0-130",0
2023-09-09,"24","Maryland","0-130",5
2023-09-09,"25","Massachusetts","0-130",8
2023-09-09,"26","Michigan","0-130",2
2023-09-09,"27","Minnesota","0-130",0
2023-09-09,"28","Mississippi","0-130",19
2023-09-09,"29","Missouri","0-130",12
2023-09-09,"30","Montana","0-130",1
2023-09-09,"31","Nebraska","0-130",1
2023-09-09,"32","Nevada","0-130",4
2023-09-09,"33","New Hampshire","0-130",1
2023-09-09,"34","New Jersey","0-130",13
2023-09-09,"35","New Mexico","0-130",4
2023-09-09,"36","New York","0-130",21
2023-09-09,"37","North Carolina","0-130",7
2023-09-09,"38","North Dakota","0-130",0
2023-09-09,"39","Ohio","0-130",15
2023-09-09,"40","Oklahoma","0-130",16
2023-09-09,"41","Oregon","0-130",3
2023-09-09,"42","Pennsylvania","0-130",43
2023-09-09,"72","Puerto Rico","0-130",54
2023-09-09,"44","Rhode Island","0-130",0
2023-09-09,"45","South Carolina","0-130",22
2023-09-09,"46","South Dakota","0-130",3
2023-09-09,"47","Tennessee","0-130",46
2023-09-09,"48","Texas","0-130",109
2023-09-09,"US","US","0-130",803
2023-09-09,"49","Utah","0-130",2
2023-09-09,"50","Vermont","0-130",1
2023-09-09,"78","Virgin Islands","0-130",0
2023-09-09,"51","Virginia","0-130",40
2023-09-09,"53","Washington","0-130",37
2023-09-09,"54","West Virginia","0-130",2
2023-09-09,"55","Wisconsin","0-130",1
2023-09-09,"56","Wyoming","0-130",0
2023-09-16,"01","Alabama","0-130",20
2023-09-16,"02","Alaska","0-130",5
2023-09-16,"60","American Samoa","0-130",0
2023-09-16,"04","Arizona","0-130",10
2023-09-16,"05","Arkansas","0-130",7
2023-09-16,"06","California","0-130",41
2023-09-16,"08","Colorado","0-130",2
2023-09-16,"09","Connecticut","0-130",9
2023-09-16,"10","Delaware","0-130",0
2023-09-16,"11","District of Columbia","0-130",0
2023-09-16,"12","Florida","0-130",156
2023-09-16,"13","Georgia","0-130",34
2023-09-16,"66","Guam","0-130",3
2023-09-16,"15","Hawaii","0-130",8
2023-09-16,"16","Idaho","0-130",0
2023-09-16,"17","Illinois","0-130",18
2023-09-16,"18","Indiana","0-130",9
2023-09-16,"19","Iowa","0-130",0
2023-09-16,"20","Kansas","0-130",3
2023-09-16,"21","Kentucky","0-130",5
2023-09-16,"22","Louisiana","0-130",13
2023-09-16,"23","Maine","0-130",0
2023-09-16,"24","Maryland","0-130",2
2023-09-16,"25","Massachusetts","0-130",5
2023-09-16,"26","Michigan","0-130",9
2023-09-16,"27","Minnesota","0-130",1
2023-09-16,"28","Mississippi","0-130",23
2023-09-16,"29","Missouri","0-130",8
2023-09-16,"30","Montana","0-130",1
2023-09-16,"31","Nebraska","0-130",0
2023-09-16,"32","Nevada","0-130",0
2023-09-16,"33","New Hampshire","0-130",0
2023-09-16,"34","New Jersey","0-130",10
2023-09-16,"35","New Mexico","0-130",11
2023-09-16,"36","New York","0-130",12
2023-09-16,"37","North Carolina","0-130",11
2023-09-16,"38","North Dakota","0-130",0
2023-09-16,"39","Ohio","0-130",9
2023-09-16,"40","Oklahoma","0-130",16
2023-09-16,"41","Oregon","0-130",6
2023-09-16,"42","Pennsylvania","0-130",48
2023-09-16,"72","Puerto Rico","0-130",59
2023-09-16,"44","Rhode Island","0-130",2
2023-09-16,"45","South Carolina","0-130",25
2023-09-16,"46","South Dakota","0-130",0
2023-09-16,"47","Tennessee","0-130",34
2023-09-16,"48","Texas","0-130",128
2023-09-16,"US","US","0-130",821
2023-09-16,"49","Utah","0-130",3
2023-09-16,"50","Vermont","0-130",0
2023-09-16,"78","Virgin Islands","0-130",0
2023-09-16,"51","Virginia","0-130",31
2023-09-16,"53","Washington","0-130",15
2023-09-16,"54","West Virginia","0-130",6
2023-09-16,"55","Wisconsin","0-130",3
2023-09-16,"56","Wyoming","0-130",0
2023-09-23,"01","Alabama","0-130",8
2023-09-23,"02","Alaska","0-130",6
2023-09-23,"60","American Samoa","0-130",0
2023-09-23,"04","Arizona","0-130",8
2023-09-23,"05","Arkansas","0-130",6
2023-09-23,"06","California","0-130",46
2023-09-23,"08","Colorado","0-130",8
2023-09-23,"09","Connecticut","0-130",16
2023-09-23,"10","Delaware","0-130",0
2023-09-23,"11","District of Columbia","0-130",1
2023-09-23,"12","Florida","0-130",172
2023-09-23,"13","Georgia","0-130",30
2023-09-23,"66","Guam","0-130",4
2023-09-23,"15","Hawaii","0-130",5
2023-09-23,"16","Idaho","0-130",3
2023-09-23,"17","Illinois","0-130",20
2023-09-23,"18","Indiana","0-130",9
2023-09-23,"19","Iowa","0-130",0
2023-09-23,"20","Kansas","0-130",4
2023-09-23,"21","Kentucky","0-130",13
2023-09-23,"22","Louisiana","0-130",18
2023-09-23,"23","Maine","0-130",1
2023-09-23,"24","Maryland","0-130",6
2023-09-23,"25","Massachusetts","0-130",10
2023-09-23,"26","Michigan","0-130",17
2023-09-23,"27","Minnesota","0-130",4
2023-09-23,"28","Mississippi","0-130",16
2023-09-23,"29","Missouri","0-130",16
2023-09-23,"30","Montana","0-130",3
2023-09-23,"31","Nebraska","0-130",6
2023-09-23,"32","Nevada","0-130",4
2023-09-23,"33","New Hampshire","0-130",2
2023-09-23,"34","New Jersey","0-130",19
2023-09-23,"35","New Mexico","0-130",3
2023-09-23,"36","New York","0-130",18
2023-09-23,"37","North Carolina","0-130",13
2023-09-23,"38","North Dakota","0-130",1
2023-09-23,"39","Ohio","0-130",9
2023-09-23,"40","Oklahoma","0-130",17
2023-09-23,"41","Oregon","0-130",6
2023-09-23,"42","Pennsylvania","0-130",46
2023-09-23,"72","Puerto Rico","0-130",84
2023-09-23,"44","Rhode Island","0-130",1
2023-09-23,"45","South Carolina","0-130",26
2023-09-23,"46","South Dakota","0-130",0
2023-09-23,"47","Tennessee","0-130",24
2023-09-23,"48","Texas","0-130",102
2023-09-23,"US","US","0-130",880
2023-09-23,"49","Utah","0-130",2
2023-09-23,"50","Vermont","0-130",1
2023-09-23,"78","Virgin Islands","0-130",0
2023-09-23,"51","Virginia","0-130",40
2023-09-23,"53","Washington","0-130",6
2023-09-23,"54","West Virginia","0-130",0
2023-09-23,"55","Wisconsin","0-130",0
2023-09-23,"56","Wyoming","0-130",0
2023-09-30,"01","Alabama","0-130",20
2023-09-30,"02","Alaska","0-130",7
2023-09-30,"60","American Samoa","0-130",0
2023-09-30,"04","Arizona","0-130",21
2023-09-30,"05","Arkansas","0-130",10
2023-09-30,"06","California","0-130",46
2023-09-30,"08","Colorado","0-130",8
2023-09-30,"09","Connecticut","0-130",8
2023-09-30,"10","Delaware","0-130",0
2023-09-30,"11","District of Columbia","0-130",0
2023-09-30,"12","Florida","0-130",168
2023-09-30,"13","Georgia","0-130",29
2023-09-30,"66","Guam","0-130",2
2023-09-30,"15","Hawaii","0-130",10
2023-09-30,"16","Idaho","0-130",2
2023-09-30,"17","Illinois","0-130",18
2023-09-30,"18","Indiana","0-130",12
2023-09-30,"19","Iowa","0-130",4
2023-09-30,"20","Kansas","0-130",5
2023-09-30,"21","Kentucky","0-130",14
2023-09-30,"22","Louisiana","0-130",16
2023-09-30,"23","Maine","0-130",0
2023-09-30,"24","Maryland","0-130",4
2023-09-30,"25","Massachusetts","0-130",8
2023-09-30,"26","Michigan","0-130",12
2023-09-30,"27","Minnesota","0-130",2
2023-09-30,"28","Mississippi","0-130",20
2023-09-30,"29","Missouri","0-130",12
2023-09-30,"30","Montana","0-130",4
2023-09-30,"31","Nebraska","0-130",1
2023-09-30,"32","Nevada","0-130",3
2023-09-30,"33","New Hampshire","0-130",1
2023-09-30,"34","New Jersey","0-130",9
2023-09-30,"35","New Mexico","0-130",5
2023-09-30,"36","New York","0-130",47
2023-09-30,"37","North Carolina","0-130",10
2023-09-30,"38","North Dakota","0-130",3
2023-09-30,"39","Ohio","0-130",16
2023-09-30,"40","Oklahoma","0-130",26
2023-09-30,"41","Oregon","0-130",6
2023-09-30,"42","Pennsylvania","0-130",60
2023-09-30,"72","Puerto Rico","0-130",99
2023-09-30,"44","Rhode Island","0-130",0
2023-09-30,"45","South Carolina","0-130",28
2023-09-30,"46","South Dakota","0-130",2
2023-09-30,"47","Tennessee","0-130",41
2023-09-30,"48","Texas","0-130",118
2023-09-30,"US","US","0-130",1025
2023-09-30,"49","Utah","0-130",4
2023-09-30,"50","Vermont","0-130",1
2023-09-30,"78","Virgin Islands","0-130",0
2023-09-30,"51","Virginia","0-130",54
2023-09-30,"53","Washington","0-130",12
2023-09-30,"54","West Virginia","0-130",6
2023-09-30,"55","Wisconsin","0-130",9
2023-09-30,"56","Wyoming","0-130",2
2023-10-07,"01","Alabama","0-130",20
2023-10-07,"02","Alaska","0-130",10
2023-10-07,"60","American Samoa","0-130",0
2023-10-07,"04","Arizona","0-130",16
2023-10-07,"05","Arkansas","0-130",17
2023-10-07,"06","California","0-130",45
2023-10-07,"08","Colorado","0-130",9
2023-10-07,"09","Connecticut","0-130",4
2023-10-07,"10","Delaware","0-130",2
2023-10-07,"11","District of Columbia","0-130",2
2023-10-07,"12","Florida","0-130",227
2023-10-07,"13","Georgia","0-130",34
2023-10-07,"66","Guam","0-130",1
2023-10-07,"15","Hawaii","0-130",10
2023-10-07,"16","Idaho","0-130",4
2023-10-07,"17","Illinois","0-130",21
2023-10-07,"18","Indiana","0-130",8
2023-10-07,"19","Iowa","0-130",3
2023-10-07,"20","Kansas","0-130",10
2023-10-07,"21","Kentucky","0-130",12
2023-10-07,"22","Louisiana","0-130",19
2023-10-07,"23","Maine","0-130",5
2023-10-07,"24","Maryland","0-130",3
2023-10-07,"25","Massachusetts","0-130",12
2023-10-07,"26","Michigan","0-130",17
2023-10-07,"27","Minnesota","0-130",3
2023-10-07,"28","Mississippi","0-130",29
2023-10-07,"29","Missouri","0-130",24
2023-10-07,"30","Montana","0-130",0
2023-10-07,"31","Nebraska","0-130",5
2023-10-07,"32","Nevada","0-130",4
2023-10-07,"33","New Hampshire","0-130",2
2023-10-07,"34","New Jersey","0-130",17
2023-10-07,"35","New Mexico","0-130",6
2023-10-07,"36","New York","0-130",37
2023-10-07,"37","North Carolina","0-130",36
2023-10-07,"38","North Dakota","0-130",0
2023-10-07,"39","Ohio","0-130",18
2023-10-07,"40","Oklahoma","0-130",15
2023-10-07,"41","Oregon","0-130",6
2023-10-07,"42","Pennsylvania","0-130",41
2023-10-07,"72","Puerto Rico","0-130",109
2023-10-07,"44","Rhode Island","0-130",1
2023-10-07,"45","South Carolina","0-130",22
2023-10-07,"46","South Dakota","0-130",0
2023-10-07,"47","Tennessee","0-130",28
2023-10-07,"48","Texas","0-130",119
2023-10-07,"US","US","0-130",1108
2023-10-07,"49","Utah","0-130",4
2023-10-07,"50","Vermont","0-130",0
2023-10-07,"78","Virgin Islands","0-130",0
2023-10-07,"51","Virginia","0-130",49
2023-10-07,"53","Washington","0-130",4
2023-10-07,"54","West Virginia","0-130",2
2023-10-07,"55","Wisconsin","0-130",10
2023-10-07,"56","Wyoming","0-130",6
2023-10-14,"01","Alabama","0-130",24
2023-10-14,"02","Alaska","0-130",14
2023-10-14,"60","American Samoa","0-130",0
2023-10-14,"04","Arizona","0-130",21
2023-10-14,"05","Arkansas","0-130",15
2023-10-14,"06","California","0-130",60
2023-10-14,"08","Colorado","0-130",15
2023-10-14,"09","Connecticut","0-130",3
2023-10-14,"10","Delaware","0-130",0
2023-10-14,"11","District of Columbia","0-130",2
2023-10-14,"12","Florida","0-130",213
2023-10-14,"13","Georgia","0-130",39
2023-10-14,"66","Guam","0-130",5
2023-10-14,"15","Hawaii","0-130",15
2023-10-14,"16","Idaho","0-130",2
2023-10-14,"17","Illinois","0-130",18
2023-10-14,"18","Indiana","0-130",23
2023-10-14,"19","Iowa","0-130",1
2023-10-14,"20","Kansas","0-130",3
2023-10-14,"21","Kentucky","0-130",23
2023-10-14,"22","Louisiana","0-130",28
2023-10-14,"23","Maine","0-130",4
2023-10-14,"24","Maryland","0-130",3
2023-10-14,"25","Massachusetts","0-130",16
2023-10-14,"26","Michigan","0-130",20
2023-10-14,"27","Minnesota","0-130",6
2023-10-14,"28","Mississippi","0-130",22
2023-10-14,"29","Missouri","0-130",25
2023-10-14,"30","Montana","0-130",0
2023-10-14,"31","Nebraska","0-130",9
2023-10-14,"32","Nevada","0-130",6
2023-10-14,"33","New Hampshire","0-130",0
2023-10-14,"34","New Jersey","0-130",13
2023-10-14,"35","New Mexico","0-130",4
2023-10-14,"36","New York","0-130",26
2023-10-14,"37","North Carolina","0-130",20
2023-10-14,"38","North Dakota","0-130",1
2023-10-14,"39","Ohio","0-130",21
2023-10-14,"40","Oklahoma","0-130",39
2023-10-14,"41","Oregon","0-130",6
2023-10-14,"42","Pennsylvania","0-130",40
2023-10-14,"72","Puerto Rico","0-130",103
2023-10-14,"44","Rhode Island","0-130",1
2023-10-14,"45","South Carolina","0-130",26
2023-10-14,"46","South Dakota","0-130",0
2023-10-14,"47","Tennessee","0-130",32
2023-10-14,"48","Texas","0-130",167
2023-10-14,"US","US","0-130",1214
2023-10-14,"49","Utah","0-130",3
2023-10-14,"50","Vermont","0-130",0
2023-10-14,"78","Virgin Islands","0-130",0
2023-10-14,"51","Virginia","0-130",54
2023-10-14,"53","Washington","0-130",13
2023-10-14,"54","West Virginia","0-130",3
2023-10-14,"55","Wisconsin","0-130",3
2023-10-14,"56","Wyoming","0-130",4
2023-10-21,"01","Alabama","0-130",30
2023-10-21,"02","Alaska","0-130",21
2023-10-21,"60","American Samoa","0-130",0
2023-10-21,"04","Arizona","0-130",52
2023-10-21,"05","Arkansas","0-130",18
2023-10-21,"06","California","0-130",50
2023-10-21,"08","Colorado","0-130",16
2023-10-21,"09","Connecticut","0-130",1
2023-10-21,"10","Delaware","0-130",1
2023-10-21,"11","District of Columbia","0-130",3
2023-10-21,"12","Florida","0-130",291
2023-10-21,"13","Georgia","0-130",31
2023-10-21,"66","Guam","0-130",5
2023-10-21,"15","Hawaii","0-130",13
2023-10-21,"16","Idaho","0-130",2
2023-10-21,"17","Illinois","0-130",27
2023-10-21,"18","Indiana","0-130",25
2023-10-21,"19","Iowa","0-130",4
2023-10-21,"20","Kansas","0-130",7
2023-10-21,"21","Kentucky","0-130",20
2023-10-21,"22","Louisiana","0-130",31
2023-10-21,"23","Maine","0-130",2
2023-10-21,"24","Maryland","0-130",9
2023-10-21,"25","Massachusetts","0-130",14
2023-10-21,"26","Michigan","0-130",21
2023-10-21,"27","Minnesota","0-130",4
2023-10-21,"28","Mississippi","0-130",20
2023-10-21,"29","Missouri","0-130",17
2023-10-21,"30","Montana","0-130",1
2023-10-21,"31","Nebraska","0-130",8
2023-10-21,"32","Nevada","0-130",7
2023-10-21,"33","New Hampshire","0-130",0
2023-10-21,"34","New Jersey","0-130",33
2023-10-21,"35","New Mexico","0-130",2
2023-10-21,"36","New York","0-130",33
2023-10-21,"37","North Carolina","0-130",17
2023-10-21,"38","North Dakota","0-130",1
2023-10-21,"39","Ohio","0-130",21
2023-10-21,"40","Oklahoma","0-130",22
2023-10-21,"41","Oregon","0-130",8
2023-10-21,"42","Pennsylvania","0-130",42
2023-10-21,"72","Puerto Rico","0-130",111
2023-10-21,"44","Rhode Island","0-130",0
2023-10-21,"45","South Carolina","0-130",32
2023-10-21,"46","South Dakota","0-130",2
2023-10-21,"47","Tennessee","0-130",43
2023-10-21,"48","Texas","0-130",242
2023-10-21,"US","US","0-130",1465
2023-10-21,"49","Utah","0-130",9
2023-10-21,"50","Vermont","0-130",2
2023-10-21,"78","Virgin Islands","0-130",0
2023-10-21,"51","Virginia","0-130",72
2023-10-21,"53","Washington","0-130",11
2023-10-21,"54","West Virginia","0-130",3
2023-10-21,"55","Wisconsin","0-130",4
2023-10-21,"56","Wyoming","0-130",4
2023-10-28,"01","Alabama","0-130",30
2023-10-28,"02","Alaska","0-130",30
2023-10-28,"60","American Samoa","0-130",0
2023-10-28,"04","Arizona","0-130",49
2023-10-28,"05","Arkansas","0-130",13
2023-10-28,"06","California","0-130",76
2023-10-28,"08","Colorado","0-130",19
2023-10-28,"09","Connecticut","0-130",7
2023-10-28,"10","Delaware","0-130",1
2023-10-28,"11","District of Columbia","0-130",1
2023-10-28,"12","Florida","0-130",313
2023-10-28,"13","Georgia","0-130",40
2023-10-28,"66","Guam","0-130",9
2023-10-28,"15","Hawaii","0-130",13
2023-10-28,"16","Idaho","0-130",4
2023-10-28,"17","Illinois","0-130",21
2023-10-28,"18","Indiana","0-130",33
2023-10-28,"19","Iowa","0-130",4
2023-10-28,"20","Kansas","0-130",5
2023-10-28,"21","Kentucky","0-130",23
2023-10-28,"22","Louisiana","0-130",46
2023-10-28,"23","Maine","0-130",4
2023-10-28,"24","Maryland","0-130",10
2023-10-28,"25","Massachusetts","0-130",28
2023-10-28,"26","Michigan","0-130",12
2023-10-28,"27","Minnesota","0-130",4
2023-10-28,"28","Mississippi","0-130",17
2023-10-28,"29","Missouri","0-130",17
2023-10-28,"30","Montana","0-130",0
2023-10-28,"31","Nebraska","0-130",7
2023-10-28,"32","Nevada","0-130",8
2023-10-28,"33","New Hampshire","0-130",2
2023-10-28,"34","New Jersey","0-130",44
2023-10-28,"35","New Mexico","0-130",2
2023-10-28,"36","New York","0-130",47
2023-10-28,"37","North Carolina","0-130",20
2023-10-28,"38","North Dakota","0-130",1
2023-10-28,"39","Ohio","0-130",17
2023-10-28,"40","Oklahoma","0-130",10
2023-10-28,"41","Oregon","0-130",14
2023-10-28,"42","Pennsylvania","0-130",49
2023-10-28,"72","Puerto Rico","0-130",164
2023-10-28,"44","Rhode Island","0-130",1
2023-10-28,"45","South Carolina","0-130",21
2023-10-28,"46","South Dakota","0-130",3
2023-10-28,"47","Tennessee","0-130",44
2023-10-28,"48","Texas","0-130",245
2023-10-28,"US","US","0-130",1613
2023-10-28,"49","Utah","0-130",5
2023-10-28,"50","Vermont","0-130",0
2023-10-28,"78","Virgin Islands","0-130",0
2023-10-28,"51","Virginia","0-130",61
2023-10-28,"53","Washington","0-130",8
2023-10-28,"54","West Virginia","0-130",4
2023-10-28,"55","Wisconsin","0-130",7
2023-10-28,"56","Wyoming","0-130",0
2023-11-04,"01","Alabama","0-130",37
2023-11-04,"02","Alaska","0-130",33
2023-11-04,"60","American Samoa","0-130",0
2023-11-04,"04","Arizona","0-130",51
2023-11-04,"05","Arkansas","0-130",18
2023-11-04,"06","California","0-130",97
2023-11-04,"08","Colorado","0-130",31
2023-11-04,"09","Connecticut","0-130",12
2023-11-04,"10","Delaware","0-130",1
2023-11-04,"11","District of Columbia","0-130",0
2023-11-04,"12","Florida","0-130",443
2023-11-04,"13","Georgia","0-130",56
2023-11-04,"66","Guam","0-130",5
2023-11-04,"15","Hawaii","0-130",14
2023-11-04,"16","Idaho","0-130",5
2023-11-04,"17","Illinois","0-130",34
2023-11-04,"18","Indiana","0-130",43
2023-11-04,"19","Iowa","0-130",10
2023-11-04,"20","Kansas","0-130",5
2023-11-04,"21","Kentucky","0-130",21
2023-11-04,"22","Louisiana","0-130",40
2023-11-04,"23","Maine","0-130",1
2023-11-04,"24","Maryland","0-130",15
2023-11-04,"25","Massachusetts","0-130",33
2023-11-04,"26","Michigan","0-130",34
2023-11-04,"27","Minnesota","0-130",9
2023-11-04,"28","Mississippi","0-130",30
2023-11-04,"29","Missouri","0-130",24
2023-11-04,"30","Montana","0-130",1
2023-11-04,"31","Nebraska","0-130",5
2023-11-04,"32","Nevada","0-130",12
2023-11-04,"33","New Hampshire","0-130",2
2023-11-04,"34","New Jersey","0-130",26
2023-11-04,"35","New Mexico","0-130",10
2023-11-04,"36","New York","0-130",56
2023-11-04,"37","North Carolina","0-130",40
2023-11-04,"38","North Dakota","0-130",0
2023-11-04,"39","Ohio","0-130",21
2023-11-04,"40","Oklahoma","0-130",18
2023-11-04,"41","Oregon","0-130",6
2023-11-04,"42","Pennsylvania","0-130",31
2023-11-04,"72","Puerto Rico","0-130",144
2023-11-04,"44","Rhode Island","0-130",0
2023-11-04,"45","South Carolina","0-130",45
2023-11-04,"46","South Dakota","0-130",1
2023-11-04,"47","Tennessee","0-130",44
2023-11-04,"48","Texas","0-130",346
2023-11-04,"US","US","0-130",2011
2023-11-04,"49","Utah","0-130",9
2023-11-04,"50","Vermont","0-130",0
2023-11-04,"78","Virgin Islands","0-130",0
2023-11-04,"51","Virginia","0-130",51
2023-11-04,"53","Washington","0-130",17
2023-11-04,"54","West Virginia","0-130",7
2023-11-04,"55","Wisconsin","0-130",16
2023-11-04,"56","Wyoming","0-130",1
2023-11-11,"01","Alabama","0-130",56
2023-11-11,"02","Alaska","0-130",39
2023-11-11,"60","American Samoa","0-130",0
2023-11-11,"04","Arizona","0-130",132
2023-11-11,"05","Arkansas","0-130",24
2023-11-11,"06","California","0-130",231
2023-11-11,"08","Colorado","0-130",52
2023-11-11,"09","Connecticut","0-130",5
2023-11-11,"10","Delaware","0-130",1
2023-11-11,"11","District of Columbia","0-130",0
2023-11-11,"12","Florida","0-130",462
2023-11-11,"13","Georgia","0-130",116
2023-11-11,"66","Guam","0-130",10
2023-11-11,"15","Hawaii","0-130",16
2023-11-11,"16","Idaho","0-130",4
2023-11-11,"17","Illinois","0-130",54
2023-11-11,"18","Indiana","0-130",58
2023-11-11,"19","Iowa","0-130",13
2023-11-11,"20","Kansas","0-130",10
2023-11-11,"21","Kentucky","0-130",33
2023-11-11,"22","Louisiana","0-130",65
2023-11-11,"23","Maine","0-130",4
2023-11-11,"24","Maryland","0-130",19
2023-11-11,"25","Massachusetts","0-130",32
2023-11-11,"26","Michigan","0-130",30
2023-11-11,"27","Minnesota","0-130",18
2023-11-11,"28","Mississippi","0-130",38
2023-11-11,"29","Missouri","0-130",40
2023-11-11,"30","Montana","0-130",5
2023-11-11,"31","Nebraska","0-130",5
2023-11-11,"32","Nevada","0-130",22
2023-11-11,"33","New Hampshire","0-130",2
2023-11-11,"34","New Jersey","0-130",46
2023-11-11,"35","New Mexico","0-130",9
2023-11-11,"36","New York","0-130",88
2023-11-11,"37","North Carolina","0-130",49
2023-11-11,"38","North Dakota","0-130",2
2023-11-11,"39","Ohio","0-130",26
2023-11-11,"40","Oklahoma","0-130",34
2023-11-11,"41","Oregon","0-130",11
2023-11-11,"42","Pennsylvania","0-130",81
2023-11-11,"72","Puerto Rico","0-130",148
2023-11-11,"44","Rhode Island","0-130",2
2023-11-11,"45","South Carolina","0-130",52
2023-11-11,"46","South Dakota","0-130",2
2023-11-11,"47","Tennessee","0-130",47
2023-11-11,"48","Texas","0-130",427
2023-11-11,"US","US","0-130",2775
2023-11-11,"49","Utah","0-130",5
2023-11-11,"50","Vermont","0-130",2
2023-11-11,"78","Virgin Islands","0-130",0
2023-11-11,"51","Virginia","0-130",92
2023-11-11,"53","Washington","0-130",17
2023-11-11,"54","West Virginia","0-130",14
2023-11-11,"55","Wisconsin","0-130",20
2023-11-11,"56","Wyoming","0-130",5
2023-11-18,"01","Alabama","0-130",73
2023-11-18,"02","Alaska","0-130",17
2023-11-18,"60","American Samoa","0-130",0
2023-11-18,"04","Arizona","0-130",187
2023-11-18,"05","Arkansas","0-130",17
2023-11-18,"06","California","0-130",372
2023-11-18,"08","Colorado","0-130",102
2023-11-18,"09","Connecticut","0-130",22
2023-11-18,"10","Delaware","0-130",2
2023-11-18,"11","District of Columbia","0-130",5
2023-11-18,"12","Florida","0-130",652
2023-11-18,"13","Georgia","0-130",133
2023-11-18,"66","Guam","0-130",2
2023-11-18,"15","Hawaii","0-130",29
2023-11-18,"16","Idaho","0-130",11
2023-11-18,"17","Illinois","0-130",71
2023-11-18,"18","Indiana","0-130",95
2023-11-18,"19","Iowa","0-130",14
2023-11-18,"20","Kansas","0-130",18
2023-11-18,"21","Kentucky","0-130",18
2023-11-18,"22","Louisiana","0-130",96
2023-11-18,"23","Maine","0-130",2
2023-11-18,"24","Maryland","0-130",27
2023-11-18,"25","Massachusetts","0-130",38
2023-11-18,"26","Michigan","0-130",52
2023-11-18,"27","Minnesota","0-130",15
2023-11-18,"28","Mississippi","0-130",46
2023-11-18,"29","Missouri","0-130",40
2023-11-18,"30","Montana","0-130",3
2023-11-18,"31","Nebraska","0-130",4
2023-11-18,"32","Nevada","0-130",27
2023-11-18,"33","New Hampshire","0-130",2
2023-11-18,"34","New Jersey","0-130",33
2023-11-18,"35","New Mexico","0-130",12
2023-11-18,"36","New York","0-130",123
2023-11-18,"37","North Carolina","0-130",88
2023-11-18,"38","North Dakota","0-130",7
2023-11-18,"39","Ohio","0-130",56
2023-11-18,"40","Oklahoma","0-130",37
2023-11-18,"41","Oregon","0-130",17
2023-11-18,"42","Pennsylvania","0-130",89
2023-11-18,"72","Puerto Rico","0-130",110
2023-11-18,"44","Rhode Island","0-130",0
